ID,Text,BG Color,Sticky type,Border line,Position X,Position Y,Area,Link to,Last Updated By,Last Updated,Last Content Edited By,Last Content Edited,Tags,Integration Labels
196-1751965316751,all this could be on the other page without - it is here... but idon't know,#FADAB3,3x3,NO,21614.00,12685.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
194-1751965316751,"It condenses the form, to be less, instead of going going going",#FADAB3,3x3,NO,21452.00,12685.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
265-1751965316751,"if they want to see this info, there is a lot of back and forth",#FADAB3,3x3,NO,21290.00,12523.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
230-1751965316751,"On the dependent review page: show an ""add dependent"" button not the radios",#FADAB3,3x3,NO,21614.00,12523.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-07-16T00:24:34-07:00,[],[]
272-1751965316751,Pauses on dependent intro page: expects to see the review card on the same page,#FADAB3,3x3,NO,21452.00,12523.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
45-1751855579883,"if that is prefilled, what can't this be prefilled",#9EDCFA,3x3,NO,21128.00,12847.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
9-1751855579883,"calls out dependents not being prefilled on first screen, instead of ask you aboutt them quesiton",#9EDCFA,3x3,NO,21128.00,13009.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
18-1751394433902,"""Why not combine dependent &amp; dependent review pages""",#AAED92,3x3,NO,21614.00,12361.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-07-01T11:27:16-07:00,[],[]
19-1751394433902,"Dependent page - ""this page needs something""",#AAED92,3x3,NO,21290.00,12361.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-07-01T11:27:16-07:00,[],[]
29-1751334759857,"Dependents overview: ""This page needs something."" (Opens ""who we consider dependent"")",#AAED92,3x3,NO,21128.00,12361.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-06-30T18:52:42-07:00,[],[]
17-1751334759857,Dependent review: Why not combine (this page) with (Dependents overview)?,#AAED92,3x3,NO,21452.00,12361.98,Don't like List&Loop Intro,,Hieu Vo,2025-07-21T10:39:45-07:00,Hieu Vo,2025-06-30T18:52:42-07:00,[],[]
106-1751965316751,instead of each step just going going going ,#FADAB3,3x3,NO,19522.00,14042.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
73-1751965316751,If spouse's information is different - would like more conditionals on the same page.,#FADAB3,3x3,NO,19360.00,14210.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
81-1751965316751,Wants more information on the same screen,#FADAB3,3x3,NO,19684.00,14042.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
128-1751965316751,this should all be with the spouses info not AFTER you ask about financial support,#FADAB3,3x3,NO,19846.00,14042.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
277-1751965316751,Wants all the spouse information condensed into fewer pages,#FADAB3,3x3,NO,19360.00,14042.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
115-1751419105986,Doesn't want to answer spousal financial support info,#86E6D9,3x3,NO,19522.00,13880.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
167-1751419105986,"""One question about marital status and you're taking me to whole page for it""",#86E6D9,3x3,NO,19846.00,13880.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
47-1751419105986,"""You just asked me if I'm married and now you're asking me to edit it...This is simple stuff.""",#86E6D9,3x3,NO,19684.00,13880.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
60-1751419105986,"""Why do you want my financial information?""",#86E6D9,3x3,NO,19360.00,13880.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
41-1751419105986,"""I'm reluctant to give you that."" Because his care is related to his disability",#86E6D9,3x3,NO,19846.00,13718.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
58-1751419105986,"""What does my household financials have to do with my benefits?""",#86E6D9,3x3,NO,19684.00,13718.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
48-1751329209704,Wants to know purpose of the question - did you live with spouse?,#D8D8B1,3x3,NO,19522.00,13556.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-06-30T17:20:12-07:00,[],[]
9-1751329209704,Frustrated by financial support question - what does it mean?,#D8D8B1,3x3,NO,19846.00,13556.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-06-30T17:20:12-07:00,[],[]
85-1751303053656,"That's a pretty bold question, I guess",#D8D8B1,3x3,NO,19360.00,13556.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
69-1751303053656,"I probably would've blown this question off and just hit ""no"" because it's frustrating to me and I don't know what you're asking about. Is there a threshold limit? Is giving my wife $20 for Starbucks today considered financial support? ",#D8D8B1,3x3,NO,19684.00,13556.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
14-1751303053656,"Did not expect this question at all ""what are we talking about here? Alimony?""",#D8D8B1,3x3,NO,19522.00,13394.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
13-1751303053656,"Spouse financial support screen: ""I don't remember that in option red...unless I've given you information, seeing this question would just be frustrating to me""",#D8D8B1,3x3,NO,19360.00,13394.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
32-1751303053656,"""this question seems specific to...(spousal) separation"" ""I don't like the question here""",#D8D8B1,3x3,NO,19846.00,13394.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
68-1751303053656,"If there's no change to marital status, I don't want to go through all this (spouse and marriage info). That's a little frustrating",#D8D8B1,3x3,NO,19684.00,13394.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
48-1751303053656,You asked my marital status up front. I don't know how you would want to handle in case of deceased (dependent),#D8D8B1,3x3,NO,19360.00,13718.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
52-1751303053656,Assumes spouse is a dependent (assumes in this scenario will have 2 dependents),#D8D8B1,3x3,NO,19522.00,13718.00,Hesitation on providing Financial Info,,Hieu Vo,2025-07-21T10:37:07-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
69-1751965352846,Comfortable with marital status and spouse review,#C0DA93,3x3,NO,19053.82,12523.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
225-1751965333816,"Spouse's additional information:Do you want to know this if you're married, or in a relationship in general?",#B8B299,3x3,NO,18891.82,12841.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
205-1751965316751,Pretty straightforward for spousal information / why this needs to be done,#FADAB3,3x3,NO,18567.82,12685.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
85-1751964616384,"""Easy enough to follow""",#FCB6D4,3x3,NO,18729.82,12361.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
86-1751964616384,No issues; confirms that it is pretty straightfoward,#FCB6D4,3x3,NO,19053.82,12361.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
98-1751964616384,"""Those are straightforward questions""",#FCB6D4,3x3,NO,18891.82,12361.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
154-1751964616384,"Spouse information page is ""straightforward""",#FCB6D4,3x3,NO,18567.82,12361.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
87-1751855579883,it is straightforward for me,#9EDCFA,3x3,NO,18567.82,12523.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
175-1751855579883,No issues with spouse information,#9EDCFA,3x3,NO,18891.82,12523.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
136-1751855579883,Spouse's financial support: no questions about that section,#9EDCFA,3x3,NO,18729.82,12523.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
203-1751498416214,"Spouse's additional information page ""simple""",#D8C7FF,3x3,NO,18729.82,12841.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-02T16:20:23-07:00,[],[]
241-1751498416214,"Spouse information page ""it's simple""",#D8C7FF,3x3,NO,18567.82,12841.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-07-02T16:20:23-07:00,[],[]
71-1751334759857,"Spouse additional information ""makes sense why these would be both no""",#AAED92,3x3,NO,19053.82,12685.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-06-30T18:52:42-07:00,[],[]
42-1751303053656,"Opens the spouse section of the review, sees info they didn't see from the spouse review/overview",#D8D8B1,3x3,NO,18891.82,12685.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
31-1751303053656,"""Interesting"" to spouse additional info questions. ",#D8D8B1,3x3,NO,18729.82,12685.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:34:03-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
54-1751334759857,Spouse financial support (no issues reported on this),#AAED92,3x3,NO,19053.82,12841.98,Spouse section is straightforward,,Hieu Vo,2025-07-21T10:35:25-07:00,Hieu Vo,2025-06-30T18:52:42-07:00,[],[]
162-1751965316751,where do you put your spouse's address... can I go back?,#FADAB3,3x3,NO,18730.00,13718.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
58-1751965316751,"and spouse's mailing address and of that nature (all on same page, with dynamic disclosure) ",#FADAB3,3x3,NO,19054.00,13718.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
125-1751965316751,calls out separated if they are the same household,#FADAB3,3x3,NO,18568.00,13718.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
292-1751965316751,Where do I put spouse address,#FADAB3,3x3,NO,18892.00,13718.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
107-1751964616384,Spouse additional info (reads the questions carefully),#FCB6D4,3x3,NO,18568.00,13880.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-08T01:50:24-07:00,[],[]
77-1751855579883,I guess those are no for a reason (the live with spouse questions),#9EDCFA,3x3,NO,19054.00,13394.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
150-1751855579883,Spouse's additional information: no confusion about questions,#9EDCFA,3x3,NO,18892.00,13394.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
78-1751498416214,Confused spouse questions (missing home address) is confusing since they were asked before,#D8C7FF,3x3,NO,19054.00,13556.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-02T16:20:23-07:00,[],[]
174-1751498416214,"Would prefer the ""is this the same as your home address"" button",#D8C7FF,3x3,NO,18892.00,13556.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-02T16:20:23-07:00,[],[]
112-1751419105986,spouse's address should be same as Veteran by default with option to edit if that's not the case,#86E6D9,3x3,NO,18568.00,13556.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
11-1751406582449,"should be if spouse address is different that Veteran, than give me that option",#86E6D9,3x3,NO,18730.00,13556.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
66-1751329209704,"If lived overseas, how would he answer ""did you live with your spouse for all of...""",#D8D8B1,3x3,NO,18568.00,13394.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-06-30T17:20:12-07:00,[],[]
33-1751303053656,"I'm assuming this is building me up to...if I was overseas on a job for 6 months, what would I answer? I think technically I'd say ""yes"" but I don't know...what's the purpose of this question? What are you trying to lead to?",#D8D8B1,3x3,NO,18730.00,13394.00,Option to match Veteran's Address,,Hieu Vo,2025-07-21T10:30:41-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
48-1751965333816,Did not know that Spouse would also be considered as a dependent,#B8B299,3x3,NO,19360.26,12686.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
191-1751965333816,Interested in how spouses are classified as dependents,#B8B299,3x3,NO,19522.26,12686.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
246-1751498416214,"Is this prefill for (my spouse)? This looks simple, but normally it would include DOB or something",#D8C7FF,3x3,NO,19684.26,12686.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-07-02T16:20:23-07:00,[],[]
141-1751419105986,Wanted options to edit SS# &amp; dates (things you need to look up),#86E6D9,3x3,NO,19684.26,12362.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
160-1751419105986,Wondered why he's being asked for martial status,#86E6D9,3x3,NO,19360.26,12362.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
28-1751419105986,"""I can click on blocks...the ease of it...it's easy."" But doesn't understand the why/why the info is required.",#86E6D9,3x3,NO,19522.26,12362.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
34-1751406582449,"My spouse's social security.. yeah.. the SSN won't change, the name might you might want to edit that",#86E6D9,3x3,NO,19846.26,12362.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
84-1751329209704,Expects timeframe for marital status update,#D8D8B1,3x3,NO,19846.26,12524.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-06-30T17:20:12-07:00,[],[]
139-1750984883138,"Expects to see single, divorced, never married and for VA to save that information",#FCF281,3x3,NO,19522.26,12524.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-06-26T17:41:27-07:00,[],[]
162-1750984883138,"""I should receive options to update that [marital status], like an arrow""",#FCF281,3x3,NO,19684.26,12524.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-06-26T17:41:27-07:00,[],[]
152-1750984883138,"""I don't think the VA cares if you input divorced or single""",#FCF281,3x3,NO,19360.26,12524.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:29:16-07:00,Hieu Vo,2025-06-26T17:41:27-07:00,[],[]
89-1751334759857,"""When I do my taxes, I have to wrack my brain 'who does the IRS consider my spouse'""",#AAED92,3x3,NO,19846.26,12686.62,Spouse Info - Expectations,,Hieu Vo,2025-07-21T10:35:41-07:00,Hieu Vo,2025-06-30T18:52:42-07:00,[],[]
92-1751965333816,Would not review spouse info if nothing had changed,#B8B299,3x3,NO,20467.85,12685.98,Wants more info on Spouse Card,,Hieu Vo,2025-07-21T10:27:05-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
229-1751965333816,"Would she click into spouse?No, if I'm still married I wouldn't click it",#B8B299,3x3,NO,20629.85,12685.98,Wants more info on Spouse Card,,Hieu Vo,2025-07-21T10:27:05-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
90-1751965316751,"Thinks preview box should show the same thing as the review accordion does, ex. date of marriage, spouse's birthdate ",#FADAB3,3x3,NO,20305.85,13009.98,Wants more info on Spouse Card,,Hieu Vo,2025-07-21T10:27:05-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
133-1751965316751,thinks spouse address on spouse info page,#FADAB3,3x3,NO,20305.85,12847.98,Wants more info on Spouse Card,,Hieu Vo,2025-07-21T10:27:05-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
60-1751965316751,all this could be added to the previous page (spouse personal info),#FADAB3,3x3,NO,20143.85,12847.98,Wants more info on Spouse Card,,Hieu Vo,2025-07-21T10:27:05-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
261-1751965316751,"A little more information should be on the preview before editing, same as Veteran information",#FADAB3,3x3,NO,20467.85,12847.98,Wants more info on Spouse Card,,Hieu Vo,2025-07-21T10:27:05-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
263-1751965316751,pauses on page with spouse info card - ,#FADAB3,3x3,NO,20629.85,12847.98,Wants more info on Spouse Card,,Hieu Vo,2025-07-21T10:27:05-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
288-1751965316751,"Expects more information on the spouse review (same as Veteran: name, DOB, last 4 social)",#FADAB3,3x3,NO,20143.85,13009.98,Wants more info on Spouse Card,,Hieu Vo,2025-07-21T10:27:05-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
23-1751855579883,Now if we were divorced or whatever that is a different scenario,#9EDCFA,3x3,NO,20629.85,12361.98,Wants more info on Spouse Card,,Hieu Vo,2025-07-21T10:27:05-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
153-1751855579883,"That seems like unnecessary information, that may confuse somebody",#9EDCFA,3x3,NO,20305.85,12361.98,Wants more info on Spouse Card,,Hieu Vo,2025-07-21T10:27:05-07:00,Hieu Vo,2025-07-06T19:33:05-07:00,[],[]
