UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,F1SYSCOD,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE
153418,Kaplan University-Cedar Rapids Campus,3165 Edgewood Parkway SW,Cedar Rapids,IA,52404,19,4,Susan Spivey,Campus President,3193630481,421359322,458604,1,www.kaplanuniversity.edu/cedar-rapids-iowa.aspx, , , ,www.kaplanuniversity.edu/paying-school/net-price-calculator-cedarrapids.aspx,www.kaplanuniversity.edu/military/military-tuition-benefits.aspx, ,3,1,3,8,1,1,20,1,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,3, ,3,23,2,-1,5,2,6,40,2,1,16300,1,168,-2,1,Kaplan Higher Education Corporation,302640,19113,Linn,1901,-91.713507,41.949597
153427,Hamilton Technical College,1011 E 53rd St,Davenport,IA,52807,19,4,Maryanne Hamilton,President,5633863570,421190485,1206400,1,www.hamiltontechcollege.edu,www.hamiltontechcollege.edu/admissions1.html,www.hamiltontechcollege.edu/student-financial-services1.html,www.hamiltontechcollege.edu/admissions1.html,www.hamiltontechcollege.edu/net-price-calculator.html,www.hamiltontechcollege.edu/student-financial-services1.html, ,3,1,3,5,1,2,30,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,3,28,-2,-2,-2,2,-2,54,2,1,19340,1,209,-2,2, ,-2,19163,Scott,1902,-90.560088,41.573888
153445,Hawkeye Community College,1501 E Orange Rd,Waterloo,IA,50701,19,4,Linda Allen,President,3192962320,420925362,459500,1,www.hawkeyecollege.edu,www.hawkeyecollege.edu/admissions/default.aspx,www.hawkeyecollege.edu/students/paying-for-college/financial-aid/default.aspx,www.hawkeyecollege.edu/admissions/apply/default.aspx,www.hawkeyecollege.edu/students/paying-for-college/default.aspx,www.hawkeyecollege.edu/students/military-and-veterans-services/default.aspx, ,4,2,1,3,1,2,40,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,4,3,1,-1,2,1,3,40,2,3,47940,1,-2,-2,2, ,-2,19013,Black Hawk,1901,-92.330633,42.430003
153463,American Hair Academy,910 Ave G,Fort Madison,IA,52627,19,4,Lori Greiner,Owner,3193726248,20750410,2289000,1,americanhairacademy.com, , , ,americanhairacademy.com,americanhairacademy.com, ,6,2,3,4,1,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,22800,2,-2,-2,2, ,-2,19111,Lee,1902,-91.314095,40.630777
153472,Indian Hills Community College,525 Grandview Ave,Ottumwa,IA,52501,19,4,Marlene Sprouse,President,6416835111,420923689,840300,1,www.indianhills.edu,www.indianhills.edu/admissions/index.html,www.indianhills.edu/finaid/index.html,https://www.applyweb.com/apply/ihcc/,www.indianhills.edu/finaid/netprice.html,www.indianhills.edu/students/veterans.html, ,4,2,1,3,1,2,40,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,3,IHCC|Indian Hills College|The Hills,4,2,1,-1,3,1,3,40,2,2,36900,2,-2,-2,2, ,-2,19179,Wapello,1902,-92.394736,41.045105
153524,Iowa Central Community College,One Triton Circle,Fort Dodge,IA,50501,19,4,Dr. Daniel Kinney,President,5155767201,410906391,186500,1,www.iowacentral.edu,www.iowacentral.edu/admissions/index.asp,www.iowacentral.edu/financial_aid/index.asp,www.iowacentral.edu/admissions/admissions_application.asp,www.iowacentral.edu/, ,www.iowacentral.edu/student_records/right_to_know.asp?ss=t,4,2,1,3,1,2,40,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,3,40,2,3,22700,2,-2,-2,2, ,-2,19187,Webster,1904,-94.201408,42.489821
153533,Iowa Lakes Community College,19 S 7th St,Estherville,IA,51334-2295,19,4,Valerie Newhouse,President,7123622601,420929936,186400,1,www.iowalakes.edu,www.iowalakes.edu/admissions/,www.iowalakes.edu/financial_aid/,https://www.iowalakes.edu/apply_now/index.cfm,www.iowalakes.edu/financial_aid/net_price_calculator/npcalc.htm,www.iowalakes.edu/financial_aid/veteran_benefits/,www.iowalakes.edu/media/cms/ILCCHandbook2013_2C1029EFF66B1.pdf,4,2,1,3,1,2,40,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,3,40,2,2,-2,-2,-2,-2,2, ,-2,19063,Emmet,1904,-94.83577,43.401728
153542,UnityPoint Health-Des Moines School of Radiologic Technology,1200 Pleasant St,Des Moines,IA,50309-1453,19,4,Eric Crowell,President and CEO,5152416880,420680452,626700,1,www.unitypoint.org/desmoines/radtech,www.unitypoint.org/desmoines/radtech,www.unitypoint.org/desmoines/radtech, ,www.unitypoint.org/desmoines/radtech, , ,5,2,2,4,1,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,19780,1,218,-2,1,Iowa Health System,200740,19153,Polk,1903,-93.635129,41.590094
153588,American College of Hairstyling-Des Moines,603 E Sixth St,Des Moines,IA,50309,19,4,T L Millis,President,5152440971,421069751,765800,1,www.americancollegeofhair.com,www.admissions.americancollegeofhair.com,www.admissions.americancollegeofhair.com, ,americancollegeofhair.com, , ,6,2,3,4,1,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2,"Iowa School of Men's Hairstyling, Inc. dba |American College of Hairstyling - Des Moines",6,-3,-3,-3,-3,-3,-3,-3,2,1,19780,1,218,-2,1,American Colleges of Hairstyling Inc.,300230,19153,Polk,1903,-93.610649,41.592188
153597,Iowa School of Beauty-Des Moines,3305 70th St,Des Moines,IA,50322-3203,19,4,Mark Oswald,President,5.15279E+11,421009287,826000,1,iowaschoolofbeauty.com,iowaschoolofbeauty.com,iowaschoolofbeauty.com,iowaschoolofbeauty.com,iowaschoolofbeauty.com/npcalc.html, , ,6,2,3,4,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2,ISB,6,-3,-3,-3,-3,-3,-3,-3,2,1,19780,1,218,-2,1,Iowa School of Beauty Inc.,302550,19153,Polk,1903,-93.712317,41.624599
153603,Iowa State University,3410 Beardshear Hall,Ames,IA,50011-2030,19,4,Steven Leath,President,5152945836,426004224,186900,1,www.iastate.edu,www.admissions.iastate.edu/,www.financialaid.iastate.edu/,www.admissions.iastate.edu/apply/,www.financialaid.iastate.edu/planning/financialcalculator.php, ,www.public.iastate.edu/~disclosure/,1,1,1,9,1,1,11,1,2,2,1,2,13,1,A ,-2,-2,-2,1,1,1,1,1,ISU,2,15,14,14,13,4,16,15,1,5,11180,1,218,-2,2, ,-2,19169,Story,1904,-93.648353,42.026368
153621,Iowa Wesleyan College,601 N Main Street,Mount Pleasant,IA,52641,19,4,Steven E. Titus,President,3193858021,420680332,187100,1,www.iwc.edu, , , ,www.iwc.edu/Calculator/npcalc.htm,www.iwc.edu/Military, ,2,1,2,5,1,2,30,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,12,-1,6,2,7,32,2,1,-2,-2,-2,-2,2, ,-2,19087,Henry,1902,-91.552588,40.973689
153630,Iowa Western Community College,2700 College Rd,Council Bluffs,IA,51503-1057,19,4,Dr. Dan Kinney,President,7123253200,420925013,459800,1,www.iwcc.edu/,www.iwcc.edu/future_student/,www.iwcc.edu/future_student/financial_aid/,www.iwcc.edu/future_student/,www.iwcc.edu/future_student/financial_aid/npcalc.asp, ,iwcc.edu/current_student/files/graduationrates.pdf,4,2,1,3,1,2,40,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,4,5,1,-1,2,1,3,40,2,3,36540,1,420,-2,2, ,-2,19155,Pottawattamie,1903,-95.801053,41.274137
153658,University of Iowa,101 Jessup Hall,Iowa City,IA,52242-1316,19,4,Sally Mason,President,3193353500,426004813,189200,1,www.uiowa.edu,admissions.uiowa.edu,www.uiowa.edu/financial-aid/,www.uiowa.edu/admissions/undergrad/apply/fy-apply.html,www.uiowa.edu/financial-aid/calculator/,www.registrar.uiowa.edu/student/veterans/gibillservices/tabid/72/default.aspx,www.ncaa.org/about/resources/research/graduation-rates,1,1,1,9,1,1,11,1,2,1,1,2,13,1,A ,-2,-2,-2,1,1,1,1,1,Iowa|UI,2,15,11,14,13,5,16,15,2,5,26980,1,168,-2,2, ,-2,19103,Johnson,1902,-91.535698,41.660695
153737,Kirkwood Community College,6301 Kirkwood Blvd SW,Cedar Rapids,IA,52406-2068,19,4,Mick Starcevich,President,3193985411,420924685,407600,1,www.kirkwood.edu,www.kirkwood.edu/apply,www.kirkwood.edu/financialaid,www.kirkwood.edu/apply,www.kirkwood.edu/site/index.php?p=29183,www.kirkwood.edu/va,www.kirkwood.edu/righttoknow,4,2,1,3,1,2,40,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,4,3,1,-1,2,1,5,40,2,4,16300,1,168,-2,2, ,-2,19113,Linn,1901,-91.651172,41.911268
153746,La James International College-Cedar Falls,6322 University Ave,Cedar Falls,IA,50613,19,4,Cynthia Becher,President,3192772150,421233630,1300600,1,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu, ,6,2,3,4,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,47940,1,-2,-2,1,La James International College,302750,19013,Black Hawk,1901,-92.428555,42.513781
153764,La James International College-Johnston,8805 Chambery Blvd,Johnston,IA,50131,19,4,Cynthia Becher,President,5152782208,420762411,2274100,1,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu, ,6,2,3,4,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,19780,1,218,-2,1,La James International College,302750,19153,Polk,1903,-93.737831,41.660739
153773,La James College of Hairstyling and Cosmetology,24 Second St NE,Mason City,IA,50401-3308,19,4,K Rentz,College Administrator,6414242161,420923841,765900,1,www.lajames.com, , , ,www.lajames.com/GainfulEmploymentReportingRequirements.php,www.lajames.com/GainfulEmploymentReportingRequirements.php, ,6,2,3,4,1,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2,LaJames College |The Original LaJames College,6,-3,-3,-3,-3,-3,-3,-3,2,1,32380,2,-2,-2,2, ,-2,19033,Cerro Gordo,1904,-93.200593,43.153636
153782,La James International College-Ft Dodge,2419 5th Avenue South,Fort Dodge,IA,50501,19,4,Cynthia Becher,President,5155763119,420925730,842400,1,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu, ,6,2,3,4,1,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,22700,2,-2,-2,1,La James International College,302750,19187,Webster,1904,-94.163856,42.500499
153825,Loras College,1450 Alta Vista,Dubuque,IA,52004-0178,19,4,James E. Collins,President,5635887100,420680412,187300,1,www.loras.edu,www.loras.edu/admissions/,www.loras.edu/Admission-and-Financial-Aid/Financial-Aid.aspx,explore.loras.edu/apply-now/,www.loras.edu/npc/,www.loras.edu/Academics/Registrar/Applying-for-Veteran-s-Educational-Benefits.aspx, ,2,1,2,7,1,1,20,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,13,8,10,3,11,32,2,2,20220,1,-2,-2,2, ,-2,19061,Dubuque,1901,-90.680232,42.504131
153834,Luther College,700 College Drive,Decorah,IA,52101-1045,19,4,Paula J. Carlson,President,5633872000,420680466,187400,1,www.luther.edu,admissions.luther.edu/,finaid.luther.edu/,www.luther.edu/admissions/apply,https://www.luther.edu/financialaid/prospective/netpricecalculator/,www.luther.edu/admissions/financialaid/veterans/,www.luther.edu/ir/enrollment/,2,1,2,5,1,2,30,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,Luther Norse,2,21,6,-1,12,2,11,31,2,2,-2,-2,-2,-2,2, ,-2,19191,Winneshiek,1901,-91.803971,43.313584
153861,Maharishi University of Management,1000 N 4th St,Fairfield,IA,52557,19,4,Bevan Morris,President,6414727000,421315493,1111300,1,www.mum.edu,www.mum.edu/admissions/,www.mum.edu/financial_aid/,www.mum.edu/apply/,www.mum.edu/calculator.html,www.mum.edu/RelId/699222/ISvars/default/Veterans.htm, ,2,1,2,9,1,1,12,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,2,18,7,18,9,6,7,21,2,2,21840,2,-2,-2,2, ,-2,19101,Jefferson,1902,-91.967306,41.017781
153922,Marshalltown Community College,3700 S Center St,Marshalltown,IA,50158,19,4,Christopher Duree,Chancellor,6417527106,420926714,187500,1,www.iavalley.edu/mcc/index.html,www.iavalley.edu/mcc/admissions/index.html,www.iavalley.edu/mcc/admissions/tuition_financial_aid/index.html,www.iavalley.edu/mcc/admissions/index.html,www.iavalley.edu/mcc/index.html, ,www.iavalley.edu/mcc/resources/right_to_know.html,4,2,1,3,1,2,40,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,Iowa Valley Community College District,4,1,1,-1,2,1,2,40,2,2,32260,2,-2,-2,1,Iowa Valley Community College District,119020,19127,Marshall,1901,-92.909411,42.00065
153977,Mercy College of Health Sciences,928 Sixth Ave,Des Moines,IA,50309-1239,19,4,Barbara Q. Decker,President,5156433180,421511682,627300,1,www.mchs.edu,www.mchs.edu/admissions.cfm,www.mchs.edu/financial-aid1.cfm,www.mchs.edu/apply.cfm,www.mchs.edu/npcalc.htm,www.mchs.edu/veterans-benefits.cfm, ,2,1,2,5,1,2,30,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,3,26,-2,-2,-2,2,-2,53,2,1,19780,1,218,-2,1,Catholic Health Initiatives,200320,19153,Polk,1903,-93.626251,41.59432
154004,Morningside College,1501 Morningside Ave,Sioux City,IA,51106-1751,19,4,John C. Reynders,President,7122745000,420680400,187900,1,www.morningside.edu,www.morningside.edu/admissions,www.morningside.edu/admissions,www.morningside.edu/admissions,www.morningside.edu/admissions, ,www.morningside.edu/assets/uploads/general/completiongradratestudentathletes.pdf,2,1,2,7,1,1,20,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,13,1,10,4,11,32,2,2,43580,1,512,-2,2, ,-2,19193,Woodbury,1904,-96.360738,42.47324
154013,Mount Mercy University,1330 Elmhurst Dr NE,Cedar Rapids,IA,52402-4797,19,4,"Laurie Hamen, J.D.",President,3193638213,420681046,188000,1,www.mtmercy.edu,www.mtmercy.edu/admissions,www.mtmercy.edu/financial-aid-2,https://www.mtmercy.edu/apply-freshman,https://www.mtmercy.edu/net-price-calculator, ,www.mtmercy.edu/consumer-information,2,1,2,7,1,1,20,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,Mount Mercy College,2,22,15,-1,8,3,10,32,2,2,16300,1,168,-2,2, ,-2,19113,Linn,1901,-91.650991,42.001931
154022,Ashford University,8620 Spectrum Center Boulevard,San Diego,CA,92123,6,8,Dr. Richard Pattenaude,President,8667111700,202076985,188100,1,www.ashford.edu,www.ashford.edu/online/,www.ashford.edu/online/finance/,https://oap.ashford.edu/online/login.php?entry=au-online&team=all,https://ashford.studentaidcalculator.com/survey.aspx,www.ashford.edu/military.htm,www.ashford.edu/srtkathletes,3,1,3,7,1,1,20,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,18,10,10,10,3,15,31,2,5,41740,1,-2,-2,1,Bridgepoint Education,300570,6073,San Diego,652,-117.141688,32.826756
154059,North Iowa Area Community College,500 College Dr,Mason City,IA,50401,19,4,Steve Schulz,President,6414231264,420930155,187700,1,www.niacc.edu,www.niacc.edu/admissions/,www.niacc.edu/admissions/finance-your-education/financial-aid/,www.niacc.edu/academics/register-for-classes/,www.niacc.edu/wp-content/uploads/Net_Price_Calculator/npcalc.htm,www.niacc.edu/wp-content/uploads/PDFFiles/2013_2014_Revised_Jan-23-2014-w-cover.pdf,www.niacc.edu/about/consumer-information/,4,2,1,3,1,2,40,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,3,40,2,2,32380,2,-2,-2,2, ,-2,19033,Cerro Gordo,1904,-93.131683,43.157598
154095,University of Northern Iowa,1227 W 27th St,Cedar Falls,IA,50614-0005,19,4,William Ruud,President,3192732311,426004333,189000,1,www.uni.edu,www.uni.edu/admissions/,www.uni.edu/finaid/,www.uni.edu/admissions/apply/documents/undergrad_app.pdf,https://access.uni.edu/cgi-bin/calc_aid/calc_aid.cgi,www.uni.edu/military/,www.unipanthers.com/fls/26200/site_files/pdf/Federal-Grad-Rates.pdf,1,1,1,9,1,1,14,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,UNI |Panthers |Northern Iowa,2,18,13,18,11,3,16,21,2,4,47940,1,-2,-2,1,"Board of Regents, State of Iowa",119010,19013,Black Hawk,1901,-92.459703,42.514923
154101,Northwestern College,101 Seventh St SW,Orange City,IA,51041,19,4,Gregory Christy,President,7127077000,420698196,188300,1,www.nwciowa.edu/,www.nwciowa.edu/admissions/,www.nwciowa.edu/tuition,https://www.nwciowa.edu/admissions/myaccount/application,www.nwciowa.edu/aid-calculator,catalog.nwciowa.edu/content.php?catoid=6&navoid=182#Veteran_s_benefits,https://my.nwciowa.edu/ICS/Institutional_Research/Graduation_Rates.jnz,2,1,2,5,1,2,30,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,9,-1,10,2,11,32,2,2,-2,-2,-2,-2,2, ,-2,19167,Sioux,1904,-96.058382,42.998955
154110,Northeast Iowa Community College,1625 Hwy 150,Calmar,IA,52132-0400,19,4,Doctor Liang Chee Wee,President,5635623263,420924711,458700,1,www.nicc.edu,www.nicc.edu/admissions/,www.nicc.edu/financialaid/,www.nicc.edu/apply/,www.nicc.edu/financialaid/netpricecalculator/, , ,4,2,1,3,1,2,40,1,2,2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,1,NICC,4,2,1,-1,2,1,3,40,2,2,-2,-2,-2,-2,2, ,-2,19191,Winneshiek,1901,-91.865647,43.174954
154129,Northwest Iowa Community College,603 W Park St,Sheldon,IA,51201,19,4,Alethea Stubbe,President,7123245061,420926341,460000,1,www.nwicc.edu, , , ,www.nwicc.edu/compliance/, , ,4,2,1,3,1,2,40,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,4,1,1,-1,2,1,2,40,2,2,-2,-2,-2,-2,2, ,-2,19167,Sioux,1904,-95.878781,43.184603
154156,Des Moines University-Osteopathic Medical Center,3200 Grand Ave,Des Moines,IA,50312,19,4,"Angela D. Franklin, PhD",President & CEO,5152711400,420073034,185500,1,www.dmu.edu,www.dmu.edu,www.dmu.edu, ,www.dmu.edu,www.dmu.edu, ,2,1,2,9,2,1,13,1,2,2,1,2,12,1,A ,-2,-2,-2,1,1,1,1,3, ,1,25,-2,-2,-2,7,-2,52,2,2,19780,1,218,-2,2, ,-2,19153,Polk,1903,-93.661686,41.583325
154165,Iowa School of Beauty-Ottumwa,609 W Second St,Ottumwa,IA,52501,19,4,Mark Oswald,President,6416846504,421009287,2306900,1,iowaschoolofbeauty.com,iowaschoolofbeauty.com,iowaschoolofbeauty.com,iowaschoolofbeauty.com,iowaschoolofbeauty.com/npcalc.html, , ,6,2,3,4,1,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2,ISB,6,-3,-3,-3,-3,-3,-3,-3,2,1,36900,2,-2,-2,1,Iowa School of Beauty Inc.,302550,19179,Wapello,1902,-92.417962,41.023103
154174,Palmer College of Chiropractic,1000 Brady St,Davenport,IA,52803-5287,19,4,Dennis Marchiori,Chancellor,5638845000,426081293,1230000,1,www.palmer.edu,www.palmer.edu/Admissions/,www.palmer.edu/FinancialAid/,www.palmer.edu/Admissions/Applications/,www.palmer.edu/NetPriceCalculator/npcalc.htm,www.palmer.edu/Financial-Aid-Options/, ,2,1,2,9,1,1,13,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,26,-2,-2,-2,6,-2,53,2,2,19340,1,209,-2,1,Palmer College Foundation,201040,19163,Scott,1902,-90.574607,41.529021
154208,PCI Academy-Ames,309 Kitty Hawk Dr.,Ames,IA,50010,19,4,Mary Clare Lokken,Vice President,5159563784,421102056,2160900,1,www.PCI-Academy.com,www.PCI-Academy.com,www.PCI-Academy.com,www.PCI-Academy.com,www.PCI-Academy.com,PCI-Academy.com, ,6,2,3,4,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,11180,1,218,-2,2, ,-2,19169,Story,1904,-93.613611,41.99767
154235,Saint Ambrose University,518 W Locust St,Davenport,IA,52803-2898,19,4,"Sister Joan Lescinski, CSJ",President,5633336000,420703280,188900,1,www.sau.edu,www.sau.edu/admissions.htm,web.sau.edu/FinancialAid/,www.sau.edu/apply.htm,www.sau.edu/Financial_Aid_Office/Resources/Net_Price_Calculator.html, ,www.sau.edu/Institutional_Research/Student_Right_to_Know.html,2,1,2,9,1,1,11,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,St. Ambrose University  |St Ambrose University,2,18,13,18,11,4,14,21,2,2,19340,1,209,-2,2, ,-2,19163,Scott,1902,-90.58098,41.540081
154262,St Luke's College,2720 Stone Park Blvd,Sioux City,IA,51104-0263,19,4,Michael D Stiles,Chancellor,7122793149,420925159,729100,1,www.stlukescollege.edu,www.stlukescollege.edu/admissions.aspx,www.stlukescollege.edu/financial-aid.aspx,www.stlukescollege.edu/admissions.aspx,www.stlukescollege.edu/net-price-calculator.aspx, ,0,2,1,2,5,1,2,30,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,3,9,1,-1,3,1,1,40,2,1,43580,1,512,-2,1,Iowa Health System,200740,19193,Woodbury,1904,-96.404922,42.517806
154332,La James International College-Davenport,5205 North Brady Street,Davenport,IA,52806,19,4,Cynthia Becher,President,5634417900,421282284,2134500,1,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu, ,6,2,3,4,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,19340,1,209,-2,1,La James International College,302750,19163,Scott,1902,-90.5726,41.573987
154341,La James International College-Iowa City,227 E Market-Brewery Sq,Iowa City,IA,52245,19,4,Cynthia Becher,President,3193383926,421282283,959300,1,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu,www.ljic.edu, ,6,2,3,4,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,26980,1,168,-2,1,La James International College,302750,19103,Johnson,1902,-91.532238,41.663776
154350,Simpson College,701 North C St,Indianola,IA,50125,19,4,Jay Keith Simmons,President,5.15962E+13,420680389,188700,1,www.simpson.edu,www.simpson.edu/admissions/index.html,www.simpson.edu/admissions/financial/index.html,www.simpson.edu/admissions/apply/process.html,simpson.studentaidcalculator.com/survey.aspx,simpson.edu/financial-aid/financial-assistance-handbook/, ,2,1,2,7,1,1,20,1,2,2,2,2,31,1,A ,-2,-2,-2,1,1,1,1,1, ,2,21,10,1,7,3,10,32,2,2,19780,1,218,-2,2, ,-2,19181,Warren,1903,-93.563471,41.365503
154378,Southeastern Community College,1500 West Agency Road,West Burlington,IA,52655-0180,19,4,Dr. Michael Ash,President,3197522731,420926823,184800,1,www.scciowa.edu, ,www.scciowa.edu/admissions/costaid/finaid/index.aspx,www.scciowa.edu/scripts/admissions/admapplication.asp,www.scciowa.edu/scripts/netprice/npcalc.html,www.scciowa.edu,www.scciowa.edu/_resources/docs/inst_research/student_right_to_know_summary_2013.pdf,4,2,1,3,1,2,40,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,3,40,2,2,15460,2,-2,-2,2, ,-2,19057,Des Moines,1902,-91.172394,40.814726
154396,Southwestern Community College,1501 W. Townline Street,Creston,IA,50801,19,4,Dr. Barbara Crittenden,President,6417827081,420927778,185700,1,www.swcciowa.edu,www.swcciowa.edu/future-students/admissions,www.swcciowa.edu/future-students/financial-aid,www.swcciowa.edu/apply/,www.swcciowa.edu/future-students/financial-aid/npcalc,www.swcciowa.edu/future-students/financial-aid/veterans-information,www.swcciowa.edu/about/consumer-information,4,2,1,3,1,2,40,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,SWCC,4,1,1,-1,2,1,2,40,2,2,-2,-2,-2,-2,2, ,-2,19175,Union,1903,-94.380906,41.073437
154448,Capri College-Davenport,2540 E. 53rd Street,Davenport,IA,52807-3003,19,4,Charles Fiegen,Owner,5633886642,420921245,771700,1,www.capricollege.edu, , , ,www.capricollege.edu,www.capricollege.edu, ,6,2,3,4,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,19340,1,209,-2,1,Fiegen & Bisenius Inc.,302010,19163,Scott,1902,-90.539206,41.574837
154457,Iowa School of Beauty-Sioux City,3320 Line Drive,Sioux City,IA,51106,19,4,Mark Oswald,President,7122749733,421009287,3441300,1,iowaschoolofbeauty.com,iowaschoolofbeauty.com,iowaschoolofbeauty.com,iowaschoolofbeauty.com,iowaschoolofbeauty.com/npcalc.html, , ,6,2,3,4,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2,ISB,6,-3,-3,-3,-3,-3,-3,-3,2,1,43580,1,512,-2,1,Iowa School of Beauty Inc.,302550,19193,Woodbury,1904,-96.369994,42.443573
154466,E Q School of Hair Design,536 W Broadway,Council Bluffs,IA,51503,19,4,Julie Mead,President,71232826133,460416992,761100,1,www.eqschool.net,www.eqschool.net,www.eqschool.net,www.eqschool.net,www.eqschool.net, , ,6,2,3,4,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,36540,1,420,-2,2, ,-2,19155,Pottawattamie,1903,-95.851059,41.261088
