UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,OPENADMP,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,CALSYS,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DISAB,XDISABPC,DISABPCT,DISTNCED,DSTNCED1,DSTNCED2,DSTNCED3,VET1,VET2,VET3,VET4,VET5,VET9    
117636,1,1,1,0,0,0,4,-2,-2,95,1,1,1,1,1,1,1,1,0,1,1,1,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,R,60,R,75,1,2,1,1,2,1,1,1,2,1,R,510,3,A,.,R,3880,A,.,A,.,-2,1,0,1,0,0,1,A,.,2,1,1,0,0,0,0,0,0,1
117645,1,1,-2,1,1,0,1,2,4,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,B,.,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,1,0,0,0,1,1,0,0,0
117672,0,1,1,0,0,0,3,-2,-2,-2,1,1,0,0,1,0,1,0,0,0,1,0,-2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,3,R,50,R,50,2,2,1,1,2,1,1,1,2,2,A,.,3,A,.,A,.,A,.,A,.,-2,1,0,1,1,0,-2,A,.,2,0,0,1,1,0,1,0,1,0
117681,1,1,-2,1,1,0,1,8,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,A,.,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,A,.,-2,A,.,A,.,A,.,A,.,-2,-2,-2,-2,-2,-2,-2,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
117690,1,1,-2,1,1,0,1,8,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,5,2,1,0,0,1,0,1,1,0,0
117706,1,1,-2,1,1,0,1,8,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,4,2,1,0,0,1,0,1,1,0,0
117715,1,1,-2,1,1,0,1,8,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,4,2,1,0,0,1,0,1,1,0,0
117724,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,4,2,1,0,0,1,0,1,1,0,0
117733,1,1,-2,1,1,0,1,8,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,4,2,1,0,0,1,0,1,1,0,0
117751,0,1,0,0,0,0,4,-2,-2,42,0,0,0,0,1,0,1,0,0,0,1,1,2,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,1,0,2,-2,1,302,1,302,1,302,1,R,40,R,35,1,1,1,1,2,1,1,2,2,1,R,724,2,A,.,R,5420,R,4300,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,1,1,1,0,0,0
117788,1,1,-2,1,1,0,1,8,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,1,0,0,1,0,1,1,0,0
117803,1,1,-2,0,0,0,1,5,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,5,A,.,2,2,2,1,2,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,-2,1,0,0,1,0,-2,A,.,2,0,0,1,0,1,0,0,0,0
117867,1,1,-2,1,1,0,1,8,2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,1,0,0,0
117894,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,B,.,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,7,2,1,0,0,0,0,1,0,0,0
117900,1,1,-2,1,1,0,1,8,2,-2,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,A,.,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,A,.,-2,A,.,A,.,A,.,A,.,-2,-2,-2,-2,-2,-2,-2,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
117928,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,R,50,R,50,1,1,1,1,1,1,-2,-2,2,1,R,200,3,A,.,R,8784,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,1,0,1,1,1,0,1,0
117946,0,1,1,1,0,0,4,-2,-2,30,0,0,0,0,1,1,1,1,0,1,1,0,2,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136,1,R,60,R,50,1,1,1,1,1,1,1,1,2,1,R,3210,2,A,.,A,.,A,.,R,13277,2,1,0,0,1,0,2,R,5,2,0,1,0,1,1,1,1,0,0
117955,0,1,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,R,0,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,0,0,0,0,0
118116,1,0,-2,1,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
118125,1,0,-2,1,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
118134,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,R,0,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,0,0,1,0,0,0,0,0,1
118143,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,R,0,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,0,0,1,0,0,0,0,0,1
118161,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,R,100,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
118189,1,1,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,0,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,1,0,1,0,1,A,.,2,0,0,1,1,0,0,0,0,0
118198,1,1,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,7,R,50,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,0,1,0,0,0
118259,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,R,10,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,1,1,1,0,1,A,.,2,0,0,1,1,1,1,0,0,0
118277,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,R,10,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,1,1,0,0,0
118286,1,1,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,1,1,0,0,2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,7,R,10,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,1,0,0,0,1,A,.,2,0,0,1,1,1,1,0,0,0
118347,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,B,.,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,2,R,8,2,1,0,0,0,0,1,0,0,0
118356,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,0,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
118541,0,1,0,0,0,0,4,-2,-2,30,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,0,1,0,0,0,0,2,-2,2,-2,2,-2,1,301,1,R,50,R,50,1,1,1,1,1,1,-2,-2,2,1,R,457,2,A,.,A,.,A,.,R,12998,2,1,0,0,1,0,2,R,11,2,1,1,0,1,0,1,0,1,0
118684,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,138,1,138,1,138,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,5,2,1,0,0,0,0,1,0,0,0
118693,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,303,1,301,1,328,2,-2,1,R,40,A,.,1,1,2,1,2,2,-2,-2,2,1,R,505,1,R,19,A,.,A,.,R,12260,2,1,0,0,1,0,1,A,.,2,0,0,1,1,1,0,0,0,0
118718,1,1,-2,1,1,0,1,4,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,8,2,1,0,0,0,1,1,1,1,0
118772,1,1,-2,1,1,0,1,2,8,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,0,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,6,2,1,0,0,0,0,1,0,0,0
118888,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,1,1,1,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,2,-2,2,-2,1,360,1,R,50,R,50,1,1,1,1,1,1,-2,-2,2,1,R,738,1,R,19,R,5864,R,6254,A,.,2,1,0,0,1,0,2,R,18,2,0,0,1,0,0,1,0,0,0
118912,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,1,0,0,0,1,1,0,0,0
118921,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,0,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
118930,1,1,-2,0,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2,1,B,.,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,1,0,0,0,0,1,1,0,0
118958,1,1,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,R,0,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,0,0,1,0,0,0,0,0,1
118967,1,0,-2,0,0,0,2,-2,-2,-2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,R,10,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,1,1,0,0,0
118976,1,1,-2,1,1,1,1,9,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,4,2,1,0,0,0,0,1,1,0,0
118994,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,0,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,0,0,0,0,0
119058,1,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,50,R,50,1,2,1,1,2,1,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,-2,1,0,0,1,0,1,A,.,2,0,0,1,1,0,0,1,0,0
119067,1,1,-2,1,1,0,1,2,4,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,B,.,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,6,2,1,0,0,0,0,1,1,1,0
119137,1,1,-2,1,1,1,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,1,1,1,0
119164,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,7,2,1,0,0,0,0,0,0,0,1
119173,1,1,1,0,0,0,4,-2,-2,30,1,0,1,0,1,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,50,R,50,1,1,1,1,1,1,1,2,2,1,R,678,2,A,.,R,6476,R,4317,A,.,2,1,0,0,1,0,1,A,.,2,1,1,0,1,0,1,1,0,0
119216,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,2,R,6,2,1,0,0,0,1,1,1,0,0
119234,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,R,100,A,.,1,1,-2,1,1,-2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,1,0,0,0,0
119270,1,1,0,0,0,0,2,-2,-2,-2,1,1,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,R,100,A,.,1,1,2,1,1,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,0,1,0,0,0
119331,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,B,.,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,2,R,6,2,1,0,0,0,0,0,1,0,0
119359,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,R,0,A,.,1,1,-2,1,2,-2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,1,0,0,0
119456,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,0,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,1,1,0,0,0
119465,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,0,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,1,1,0,0,0
119508,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,R,0,A,.,1,1,-2,1,2,-2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,1,0,0,0
119544,0,1,0,0,0,0,2,-2,-2,-2,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,-2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,50,R,50,1,1,1,1,1,1,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,1,0,0,0,0,0,0,1
