UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
187897,R,3192,R,1308,R,133,R,3192,R,1308,R,133,R,5796,R,1308,R,242,R,3468,R,1308,R,145,R,3468,R,1308,R,145,R,5952,R,1308,R,248,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2527,R,757,R,3284,R,2653,R,851,R,3504,R,2918,R,1082,R,4000,R,3192,R,1308,R,4500,.,.,R,2527,R,757,R,3284,R,2653,R,851,R,3504,R,2918,R,1082,R,4000,R,3192,R,1308,R,4500,.,.,R,4591,R,757,R,5348,R,4821,R,851,R,5672,R,5300,R,1082,R,6382,R,5796,R,1308,R,7104,.,.,R,892,R,928,R,928,R,1000,R,7873,R,7080,R,7080,R,7404,R,4406,R,4584,R,4584,R,3836,R,9018,R,9384,R,9384,R,8930,R,4528,R,4712,R,4712,R,3836,R,3740,R,3892,R,3892,R,3836
187903,R,840,R,408,R,35,R,1296,R,408,R,54,R,1488,R,408,R,62,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,792,R,384,R,1176,R,792,R,384,R,1176,R,840,R,408,R,1248,R,840,R,408,R,1248,.,.,R,1248,R,384,R,1632,R,1248,R,384,R,1632,R,1296,R,408,R,1704,R,1296,R,408,R,1704,.,.,R,1440,R,384,R,1824,R,1440,R,384,R,1824,R,1488,R,408,R,1896,R,1488,R,408,R,1896,.,.,R,1100,R,1000,R,1000,R,1000,R,3950,R,4250,R,4150,R,4150,R,2200,R,3700,R,2200,R,2200,R,12200,R,9492,R,10200,R,10200,R,2200,R,3700,R,2200,R,2200,R,2200,R,3700,R,2200,R,2200
187912,R,1571,R,2965,A,.,R,1571,R,2965,A,.,R,6682,R,2965,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1525,R,2149,R,3674,R,1571,R,2459,R,4030,R,1571,R,2765,R,4336,R,1571,R,2965,R,4536,.,.,R,1525,R,2149,R,3674,R,1571,R,2459,R,4030,R,1571,R,2765,R,4336,R,1571,R,2965,R,4536,.,.,R,5800,R,2149,R,7949,R,6245,R,2459,R,8704,R,6245,R,2765,R,9010,R,6682,R,2965,R,9647,.,.,R,3000,R,3000,R,3000,R,1500,R,4670,R,4670,R,4670,R,5020,R,2500,R,2500,R,2500,R,4700,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
187958,R,1454,R,250,R,71,R,1454,R,250,R,71,R,3854,R,250,R,171,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1454,R,250,R,1704,R,1454,R,250,R,1704,R,1454,R,250,R,1704,R,1454,R,250,R,1704,.,.,R,1454,R,250,R,1704,R,1454,R,250,R,1704,R,1454,R,250,R,1704,R,1454,R,250,R,1704,.,.,R,3641,R,250,R,3891,R,3854,R,250,R,4104,R,3854,R,250,R,4104,R,3854,R,250,R,4104,.,.,R,958,R,1030,R,1048,R,1064,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8518,R,8774,R,8924,R,9058,R,4774,R,4920,R,5004,R,5078,R,3572,R,3682,R,3746,R,3802
187967,R,5298,R,958,R,221,R,5298,R,958,R,221,R,17226,R,958,R,718,R,5534,R,938,R,307,R,5534,R,938,R,307,R,18305,R,938,R,1017,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4643,R,658,R,5301,R,4828,R,668,R,5496,R,5046,R,668,R,5714,R,5298,R,958,R,6256,.,.,R,4643,R,658,R,5301,R,4828,R,668,R,5496,R,5046,R,668,R,5714,R,5298,R,958,R,6256,.,.,R,15095,R,658,R,15753,R,15699,R,668,R,16367,R,16405,R,668,R,17073,R,17226,R,958,R,18184,.,.,R,1008,R,1038,R,1054,R,1066,R,6108,R,6304,R,7178,R,7336,R,4670,R,4792,R,4816,R,4836,R,6896,R,6714,R,7178,R,7336,R,4670,R,4792,R,4816,R,4836,R,4670,R,4792,R,3102,R,4836
187976,R,1662,R,108,R,71,R,1662,R,108,R,71,R,4776,R,108,R,201,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1440,R,108,R,1548,R,1500,R,108,R,1608,R,1557,R,108,R,1665,R,1662,R,108,R,1770,.,.,R,1440,R,108,R,1548,R,1500,R,108,R,1608,R,1557,R,108,R,1665,R,1662,R,108,R,1770,.,.,R,4128,R,108,R,4236,R,4296,R,108,R,4404,R,4464,R,108,R,4572,R,4776,R,108,R,4884,.,.,R,958,R,1030,R,1048,R,1063,A,.,A,.,R,5688,R,8580,A,.,A,.,R,3746,R,3802,R,8518,R,8774,R,8924,R,9058,R,4774,R,4920,R,5004,R,5078,R,3572,R,3682,R,3746,R,3802
187985,R,5646,R,1200,R,350,R,5646,R,1200,R,350,R,19464,R,1200,R,926,R,5924,R,1320,R,380,R,5924,R,1320,R,380,R,20002,R,1320,R,965,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,16120,R,50,R,46297,R,50,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,9840,R,1320,R,30879,R,1320,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,7190,R,1320,R,24564,R,1320,R,4651,R,1158,R,5809,R,4826,R,1224,R,6050,R,5646,R,1200,R,6846,R,5646,R,1200,R,6846,.,.,R,4651,R,1158,R,5809,R,4826,R,1224,R,6050,R,5646,R,1200,R,6846,R,5646,R,1200,R,6846,.,.,R,18761,R,1158,R,19919,R,19464,R,1224,R,20688,R,19464,R,1200,R,20664,R,19464,R,1200,R,20664,.,.,R,958,R,1030,R,1048,R,1064,R,8068,R,8312,R,8580,R,8580,R,3572,R,3682,R,3746,R,3802,R,8518,R,8774,R,8954,R,9058,R,4774,R,4920,R,5004,R,5078,R,3572,R,3682,R,3745,R,3832
187994,R,1872,R,96,R,78,R,2232,R,96,R,93,R,5184,R,96,R,216,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1728,R,96,R,1824,R,1800,R,96,R,1896,R,1824,R,96,R,1920,R,1872,R,96,R,1968,.,.,R,2064,R,96,R,2160,R,2160,R,96,R,2256,R,2184,R,96,R,2280,R,2232,R,96,R,2328,.,.,R,4776,R,96,R,4872,R,4992,R,96,R,5088,R,5064,R,96,R,5160,R,5184,R,96,R,5280,.,.,R,1038,R,1038,R,1084,R,1206,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8038,R,8038,R,7735,R,8207,R,3987,R,3988,R,3216,R,3762,R,3987,R,3988,R,3216,R,3762
188003,R,888,R,172,R,37,R,1608,R,172,R,67,R,3528,R,172,R,147,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,864,R,172,R,1036,R,864,R,172,R,1036,R,888,R,172,R,1060,R,888,R,172,R,1060,.,.,R,1464,R,172,R,1636,R,1536,R,172,R,1708,R,1608,R,172,R,1780,R,1608,R,172,R,1780,.,.,R,3216,R,172,R,3388,R,3360,R,172,R,3532,R,3528,R,172,R,3700,R,3528,R,172,R,3700,.,.,R,1038,R,1038,R,1084,R,1206,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8038,R,8038,R,7735,R,8207,R,3987,R,3988,R,3216,R,3762,R,3987,R,3988,R,3216,R,3762
188021,R,1800,R,96,R,75,R,1968,R,96,R,82,R,3840,R,96,R,160,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1608,R,96,R,1704,R,1686,R,96,R,1782,R,1686,R,96,R,1782,R,1800,R,96,R,1896,.,.,R,1776,R,96,R,1872,R,1860,R,96,R,1956,R,1860,R,96,R,1956,R,1968,R,96,R,2064,.,.,R,3432,R,96,R,3528,R,3600,R,96,R,3696,R,3600,R,96,R,3696,R,3840,R,96,R,3936,.,.,R,1038,R,1038,R,1084,R,1206,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8044,R,8038,R,7735,R,8207,R,3987,R,3988,R,3216,R,3762,R,3987,R,3988,R,3216,R,3762
188030,R,4812,R,1138,R,201,R,4812,R,1138,R,201,R,17974,R,1138,R,749,R,3969,R,853,R,221,R,3969,R,853,R,221,R,13838,R,853,R,769,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4553,R,1274,R,5827,R,4766,R,1274,R,6040,R,4910,R,1310,R,6220,R,4812,R,1138,R,5950,.,.,R,4553,R,1272,R,5825,R,4766,R,1274,R,6040,R,4910,R,1310,R,6220,R,4812,R,1138,R,5950,.,.,R,16994,R,1272,R,18266,R,17794,R,1274,R,19068,R,18334,R,1310,R,19644,R,17974,R,1138,R,19112,.,.,R,1038,R,1038,R,1084,R,1206,R,8044,R,8038,R,7735,R,8100,R,3987,R,3988,R,3216,R,3762,R,8044,R,8038,R,7735,R,8207,R,3987,R,3988,R,3216,R,3762,R,3987,R,3988,R,3216,R,3762
188049,R,1471,R,90,R,65,R,1471,R,90,R,65,R,4092,R,90,R,174,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1471,R,90,R,1561,R,1471,R,90,R,1561,R,1471,R,90,R,1561,R,1471,R,90,R,1561,.,.,R,1471,R,90,R,1561,R,1471,R,90,R,1561,R,1471,R,90,R,1561,R,1471,R,90,R,1561,.,.,R,4092,R,90,R,4182,R,4092,R,90,R,4182,R,4092,R,90,R,4182,R,4092,R,90,R,4182,.,.,R,958,R,958,R,1048,R,1063,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8392,R,8392,R,8924,R,9058,R,4774,R,4774,R,5004,R,5078,R,3572,R,3572,R,3746,R,3802
188058,R,2748,R,1312,R,115,R,2748,R,1312,R,115,R,10211,R,1312,R,425,R,1374,R,1312,R,115,R,1374,R,1312,R,115,R,3825,R,1312,R,425,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2411,R,411,R,2822,R,2411,R,416,R,2827,R,2748,R,1312,R,4060,R,2748,R,1312,R,4060,.,.,R,2411,R,411,R,2822,R,2411,R,416,R,2827,R,2748,R,1312,R,4060,R,2748,R,1213,R,3961,.,.,R,10211,R,411,R,10622,R,10211,R,416,R,10627,R,10211,R,1312,R,11523,R,10211,R,1312,R,11523,.,.,R,2280,R,2350,R,2400,R,1400,A,.,A,.,R,7180,R,7920,A,.,A,.,R,5147,R,4282,R,6832,R,7042,R,7180,R,7920,R,2506,R,2586,R,5147,R,4282,R,1204,R,1240,R,3800,R,2962
188100,R,984,R,328,R,41,R,984,R,328,R,41,R,2952,R,568,R,123,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,984,R,144,R,1128,R,984,R,240,R,1224,R,984,R,354,R,1338,R,984,R,328,R,1312,.,.,R,984,R,144,R,1128,R,984,R,240,R,1224,R,984,R,354,R,1338,R,984,R,328,R,1312,.,.,R,2520,R,240,R,2760,R,2520,R,432,R,2952,R,2520,R,618,R,3138,R,2952,R,568,R,3520,.,.,R,1200,R,1200,R,1200,R,1200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9700,R,9700,R,8370,R,8370,R,2700,R,2650,R,2450,R,2450,R,2700,R,2650,R,2450,R,2450
188137,R,1335,R,159,R,45,R,1695,R,159,R,57,R,3090,R,159,R,103,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1185,R,144,R,1329,R,1185,R,144,R,1329,R,1185,R,144,R,1329,R,1335,R,159,R,1494,.,.,R,1545,R,144,R,1689,R,1545,R,144,R,1689,R,1545,R,144,R,1689,R,1695,R,159,R,1854,.,.,R,2940,R,144,R,3084,R,2940,R,144,R,3084,R,2940,R,144,R,3084,R,3090,R,159,R,3249,.,.,R,1196,R,1196,R,1196,R,1196,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11013,R,11013,R,11013,R,11013,R,6446,R,5971,R,5971,R,5971,R,6446,R,6648,R,5971,R,5971
188146,R,25440,R,2210,R,874,R,25440,R,2210,R,874,R,25440,R,2210,R,874,A,.,A,.,R,442,A,.,A,.,R,442,A,.,A,.,R,442,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,27996,R,2392,R,30388,R,26077,R,2150,R,28227,R,28836,R,1300,R,30136,R,28836,R,1300,R,30136,.,.,R,27996,R,2392,R,30388,R,26077,R,2150,R,28227,R,28836,R,1300,R,30136,R,28836,R,1300,R,30136,.,.,R,27996,R,2392,R,30388,R,26077,R,2150,R,28227,R,28836,R,1300,R,30136,R,28836,R,1300,R,30136,.,.,R,1200,R,1400,R,1400,R,1400,R,8338,R,9000,R,9260,R,9538,R,2628,R,2775,R,2772,R,2780,R,10000,R,10000,R,10000,R,10000,R,2780,R,2775,R,2772,R,2780,R,2780,R,2775,R,2772,R,2780
188182,R,14616,R,0,R,522,R,14616,Z,0,R,522,R,14616,Z,0,R,522,R,10440,R,0,R,580,R,10440,Z,0,R,580,R,10440,Z,0,R,580,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13608,R,0,R,13608,R,14280,R,0,R,14280,R,14280,R,0,R,14280,R,14616,R,0,R,14616,.,.,R,13608,R,0,R,13608,R,14280,R,0,R,14280,R,14280,R,0,R,14280,R,14616,R,0,R,14616,.,.,R,13608,R,0,R,13608,R,14280,R,0,R,14280,R,14280,R,0,R,14280,R,14616,R,0,R,14616,.,.,R,1200,R,1200,R,1200,R,1200,R,6530,R,6860,R,6960,R,6960,R,2500,R,2500,R,2940,R,2940,A,.,R,12800,R,12800,R,12800,A,.,R,2500,R,2940,R,2940,A,.,R,2500,R,2940,R,2940
188207,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,25000,R,300,R,500,R,25000,R,300,R,500,R,25000,R,300,R,500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
188216,R,0,R,1095,R,0,R,0,R,1095,R,0,R,0,R,1095,R,0,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,0,R,675,R,675,R,0,R,675,R,675,R,0,R,1095,R,1095,R,0,R,1095,R,1095,.,.,R,0,R,675,R,675,R,0,R,675,R,675,R,0,R,1095,R,1095,R,0,R,1095,R,1095,.,.,R,0,R,675,R,675,R,0,R,675,R,675,R,0,R,1095,R,1095,R,0,R,1095,R,1095,.,.,R,1200,R,1200,R,1200,R,1200,R,165,R,165,R,375,R,375,R,9900,R,9900,R,8700,R,9000,R,7500,R,7500,R,7500,R,8400,R,9300,R,9300,R,8100,R,9600,R,9300,R,8100,R,8100,R,8700
188225,R,1728,R,72,R,75,R,1728,R,72,R,75,R,4488,R,72,R,190,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1586,R,72,R,1658,R,1632,R,72,R,1704,R,1728,R,72,R,1800,R,1728,R,72,R,1800,.,.,R,1586,R,72,R,1658,R,1632,R,72,R,1704,R,1728,R,72,R,1800,R,1728,R,72,R,1800,.,.,R,4114,R,72,R,4186,R,4231,R,72,R,4303,R,4488,R,72,R,4560,R,4488,R,72,R,4560,.,.,R,958,R,1030,R,1048,R,1063,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8518,R,8774,R,8924,R,9058,R,4774,R,4920,R,5004,R,5078,R,3572,R,3682,R,3746,R,3802
188261,R,1152,R,408,R,48,R,1152,R,408,R,48,R,2136,R,408,R,89,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1320,R,770,R,2090,R,1152,R,408,R,1560,R,1152,R,408,R,1560,R,1152,R,408,R,1560,.,.,R,1320,R,770,R,2090,R,1152,R,408,R,1560,R,1152,R,408,R,1560,R,1152,R,408,R,1560,.,.,R,2430,R,770,R,3200,R,2136,R,408,R,2544,R,2136,R,408,R,2544,R,2136,R,408,R,2544,.,.,R,1312,R,1336,R,1336,R,1336,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8053,R,5542,R,5542,R,5542,R,6989,R,6248,R,6248,R,6248,R,6989,R,6248,R,6248,R,6248
188304,R,3562,R,1784,R,148,R,3562,R,1784,R,148,R,11400,R,1784,R,186,R,2882,R,1338,R,160,R,2882,R,1338,R,160,R,8730,R,1338,R,200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3048,R,982,R,4030,R,3200,R,1114,R,4314,R,3360,R,1363,R,4723,R,3562,R,1784,R,5346,.,.,R,3048,R,982,R,4030,R,3200,R,1114,R,4314,R,3360,R,1363,R,4723,R,3562,R,1784,R,5346,.,.,R,12432,R,982,R,13414,R,11400,R,1114,R,12514,R,11400,R,1363,R,12763,R,11400,R,1784,R,13184,.,.,R,1222,R,1272,R,1324,R,1352,R,8270,R,8630,R,10156,R,10256,R,4250,R,4422,R,4600,R,4694,R,7166,R,7453,R,7752,R,7907,R,4250,R,4422,R,4600,R,4694,R,3700,R,3850,R,4006,R,4088
188340,R,20842,R,800,R,700,R,20842,R,800,R,700,R,20842,R,800,R,700,R,21960,R,800,R,915,R,21960,R,800,R,915,R,21960,R,800,R,915,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,18000,R,400,R,18400,R,18900,R,560,R,19460,R,19850,R,600,R,20450,R,20842,R,800,R,21642,.,.,R,18000,R,400,R,18400,R,18900,R,560,R,19460,R,19850,R,600,R,20450,R,20842,R,800,R,21642,.,.,R,18000,R,400,R,18400,R,18900,R,560,R,19460,R,19850,R,600,R,20450,R,20842,R,800,R,21642,.,.,R,1575,R,1575,R,2050,R,1166,R,11900,R,11670,R,16052,R,13276,R,5750,R,5024,R,5174,R,6092,R,14735,R,14735,R,12600,R,12600,R,10394,R,10394,R,13100,R,16542,R,5160,R,5196,R,8100,R,8096
